t,y_exacta,y_euler,y_rk4,error_y_euler,error_y_rk4,v_exacta,v_euler,v_rk4,error_v_euler,error_v_rk4,error_norma_euler,error_norma_rk4
5.5,-0.05028527649248261,-0.044669109798036524,-0.050288258975235575,0.005616166694446083,2.982482752968141e-06,0.6682358620698106,1.156204866211255,0.6682380821002426,0.4879690041414444,2.2200304320429964e-06,0.48800132205879604,3.7180288448248265e-06
5.550000000000001,-0.0170109394161476,0.013141133512526229,-0.01701382336353343,0.03015207292867383,2.8839473858281728e-06,0.6616502580991211,1.1420145908466373,0.661653037855946,0.4803643327475161,2.779756824833335e-06,0.48130971284388435,4.005521255646094e-06
5.6000000000000005,0.015772800923662674,0.07024186305485809,0.015770044051367095,0.054469062131195414,2.7568722955791103e-06,0.6486497384901537,1.1165460723271994,0.6486530491687438,0.46789633383704565,3.31067859005163e-06,0.4710561091288384,4.308240659568345e-06
5.65,0.04775134860888909,0.12606916667121806,0.04774874600266432,0.07831781806232897,2.602606224769155e-06,0.6294899336261399,1.0801667782696838,0.6294937411105538,0.45067684464354385,3.8074844138646924e-06,0.45743119583594755,4.611994874566722e-06
5.7,0.0786243024383961,0.18007750558470226,0.07862187966474057,0.10145320314630615,2.4227736555304524e-06,0.6044823422791132,1.0333496093700465,0.60448660750673,0.42886726709093326,4.265227616762068e-06,0.4407038520488465,4.90530313117571e-06
5.75,0.10810814654727655,0.2317449860532046,0.10810592729030308,0.12363683950592805,2.219256973468031e-06,0.5739901438663783,0.9766671160657051,0.5739948232427923,0.40267697219932685,4.679376414018499e-06,0.42123011765854546,5.178963712786479e-06
5.800000000000001,0.13593872071155527,0.28057834185648983,0.13593672653556818,0.14463962114493456,1.9941759870911735e-06,0.5384235823834375,0.9107847765337501,0.5384286282430306,0.37236119415031266,5.045859593155733e-06,0.3994664928551543,5.425627788683333e-06
5.8500000000000005,0.1618734502635384,0.3261175806831773,0.16187170039849796,0.16424413041963892,1.749865040423515e-06,0.4982349761588041,0.8364534126317772,0.49824033726595196,0.3382184364729731,5.361107147883182e-06,0.3759891556249008,5.639458973233206e-06
5.9,0.18569331831859107,0.36794025131476615,0.18569182947061247,0.1822469329961751,1.4888479785979403e-06,0.4539134102054975,0.7545008282425062,0.4539190322909669,0.30058741803700867,5.622085469392246e-06,0.35152061172663507,5.815884569738863e-06
5.95,0.207204565905823,0.40566529272689145,0.20720335209458893,0.19846072682106844,1.2138112340798202e-06,0.40597916995970157,0.6658227614147029,0.40598499628644563,0.2598435914550013,5.826326744062804e-06,0.32696383914827704,5.951421766314319e-06
6.0,0.22624010857215293,0.4389564307976266,0.22623918099681728,0.21271632222547365,9.27575335651909e-07,0.3549779765912282,0.5713732476410305,0.35498394854351034,0.21639527104980227,5.97195228213554e-06,0.3034388687591768,6.043559386935288e-06
6.050000000000001,0.2426606610603177,0.4675250931796781,0.24266002799516867,0.2248644321193604,6.330651490249473e-07,0.3014750848416323,0.4721544965286846,0.30148114253119834,0.17067941168705225,6.057689566019153e-06,0.2823038689182292,6.090679302111325e-06
6.1000000000000005,0.25635556471556403,0.49113281800611236,0.2563552314363962,0.23477725329054833,3.332791678190006e-07,0.2460493044987566,0.36920638796217525,0.24605538738162383,0.12315708346341867,6.082882867242123e-06,0.26511889006607914,6.092006153993106e-06
6.15,0.26724331532234497,0.5095931374042211,0.2672432840641541,0.2423498220818761,3.125819086902126e-08,0.18928700616185382,0.2635956966017093,0.18929305365922197,0.07430869043985547,6.047497368155685e-06,0.253486129281275,6.0475781509912175e-06
6.2,0.2752717920813158,0.5227729222343065,0.2752720620276043,0.2475011301529907,2.699462884891979e-07,0.13177617090582974,0.15640515518883086,0.1317821230225995,0.024628984283001115,5.952116769764038e-06,0.24872353385600637,5.95823506078565e-06
6.25,0.28041819137931995,0.530593179993748,0.2804187586829593,0.25017498861442805,5.673036393427644e-07,0.0741005418385318,0.048722467638192934,0.07410633977298897,0.02537807420033887,5.797934457166254e-06,0.25145888645730363,5.825622489383198e-06
6.300000000000001,0.28268867185302543,0.5330293033756577,0.2826895296882939,0.25034063152263225,8.578352684862622e-07,0.016833933388691706,-0.05837061771332053,0.01683952012704635,0.07520455110201224,5.586738354643184e-06,0.2613927242629479,5.652214326359195e-06
6.3500000000000005,0.2821177199741613,0.5301107724899916,0.28211885861924757,0.24799305251583031,1.1386450862738151e-06,-0.03946524850385642,-0.16380906603418566,-0.039459927614197754,0.12434381753032923,5.320889658669281e-06,0.2774201489692758,5.441358230463163e-06
6.4,0.27876724796629,0.5219203191882823,0.27876865491523856,0.2431530712219923,1.4069489485679654e-06,-0.09425922526328943,-0.26655503921150026,-0.09425422196756156,0.1722958139482108,5.003295727876167e-06,0.2980088313267977,5.197352545715983e-06
6.45,0.2727254382770895,0.5085925672277073,0.27272709837986103,0.2358671289506178,1.6601027715279493e-06,-0.14703575715778947,-0.36560800226492673,-0.14703111978036035,0.21857224510713727,4.637377429117517e-06,0.3215697884605795,4.925567036608412e-06
6.5,0.2641053510556422,0.49031216711446096,0.26410724668467467,0.22620681605881876,1.8956290324667613e-06,-0.19731270488486455,-0.4600143556651697,-0.19730847785353203,0.26270165078030516,4.227031332515452e-06,0.34667229620228623,4.632623804583988e-06
6.550000000000001,0.2530433131029597,0.4673114493312025,0.25304542434434907,0.2142681362282428,2.111241389379792e-06,-0.2446422030652714,-0.5488765019747585,-0.24463842647809184,0.30423429890948706,3.77658717956586e-06,0.37211469043249545,4.326655859794205e-06
6.6000000000000005,0.2396971085600348,0.43986762423246456,0.23969941342720724,0.20017051567242977,2.304867172453484e-06,-0.28861441204432464,-0.6313612618015038,-0.2886111212832288,0.3427468497571791,3.290761095842143e-06,0.3969176720215878,4.017651213403411e-06
6.65,0.2242439931577438,0.40829956114238936,0.22424646782527294,0.18405556798464556,2.47466752914538e-06,-0.3288608192363,-0.7067075614119667,-0.3288580446312216,0.37784674217566666,2.7746050784149823e-06,0.42029110468687675,3.7178505511885105e-06
6.7,0.20687855516617748,0.372964183071791,0.20688117422120064,0.16608562790561354,2.6190550231619536e-06,-0.36505706627328766,-0.7742333224122052,-0.36505483281999535,0.40917625613891756,2.2334532923107275e-06,0.4415989632966352,3.4420579343299106e-06
6.75,0.18781044723933168,0.33425251695118074,0.1878131839478546,0.14644206971184906,2.7367085229101917e-06,-0.3969252833808809,-0.8333414925783194,-0.39692361051510566,0.43641620919743845,1.6728657752373977e-06,0.46033073700520194,3.207499562171428e-06
6.800000000000001,0.16726201414913472,0.2925854423222648,0.16726484073437758,0.12532342817313008,2.826585242865498e-06,-0.42423591764563817,-0.8835251661169892,-0.42423481907549343,0.459289248471351,1.098570144741906e-06,0.47608042956043056,3.0325633543428665e-06
6.8500000000000005,0.14546584193778536,0.24840918401641535,0.14546872986761333,0.10294334207862998,2.8879298279715915e-06,-0.44680904710995567,-0.9243717512591023,-0.446808530708021,0.47756270414914664,5.164019346581838e-07,0.4885319519464036,2.9337364655685658e-06
6.9,0.12266225428922031,0.20219059645346021,0.12266517456963318,0.0795283421642399,2.9202804128630744e-06,-0.4645151778760782,-0.9555661530372034,-0.4645152456318852,0.49105097516112517,6.775580696505301e-08,0.4974493114017592,2.921066335968633e-06
6.95,0.09909678193178427,0.15441228880160004,0.09909970540339058,0.055315506869815775,2.9234716063114563e-06,-0.4772755265710645,-0.9768929492671513,-0.47727617460409333,0.49961742269608683,6.480330288494152e-07,0.5026702441578822,2.994433675904182e-06
7.0,0.07501763063983494,0.10556764133824248,0.0750205282742318,0.030550010698407543,2.8976343968700746e-06,-0.48506179556898593,-0.9882375480421283,-0.4850630142016472,0.5031757524731424,1.2186326612817489e-06,0.5041023120662966,3.1434615730222057e-06
7.050000000000001,0.05067317290960885,0.05615576393613606,0.05067601610260922,0.005482591026527213,2.8431930003680606e-06,-0.4878954532380334,-0.9895863253489342,-0.4878972271274889,0.5016908721109008,1.7738894554919504e-06,0.5017208287123033,3.3511834085360746e-06
7.1000000000000005,0.02630948765395258,0.006676447668689349,0.02631224851265468,0.01963303998526323,2.7608587020999664e-06,-0.4858465361337882,-0.9810257516291827,-0.4858488444608635,0.4951792154953945,2.3083270753176954e-06,0.4955682715002014,3.598710138314262e-06
7.15,0.00216797130343835,-0.04237483991276979,0.0021706229242236946,0.044542811216208136,2.651620785344786e-06,-0.47903199445396255,-0.9627405261303369,-0.4790348111668209,0.48370853167637434,2.8167128583445056e-06,0.4857550881334717,3.868457588708421e-06
7.2,-0.02151695746808828,-0.09051186621928664,-0.021514440733434993,0.06899490875119836,2.5167346532871393e-06,-0.46761360616608527,-0.9350107476251762,-0.46761690027578173,0.46739714145909095,3.294109696461156e-06,0.4724620463886128,4.145492975193149e-06
7.25,-0.04452003854161444,-0.13726240360054545,-0.04451768083431956,0.09274236505893102,2.3577072948768873e-06,-0.45179548898329647,-0.8982081594288154,-0.45179922490781554,0.4464126704455189,3.735924519077116e-06,0.4559445345774237,4.417682163822707e-06
7.300000000000001,-0.06662721736813745,-0.18217281157198623,-0.06662504108787703,0.11554559420384877,2.176280260418606e-06,-0.43182124276396394,-0.85279151552013,-0.43182538071686283,0.42097027275616605,4.137952898886077e-06,0.43653952270593016,4.6753449033506995e-06
7.3500000000000005,-0.08763754060007263,-0.22481238734799272,-0.08763556618972655,0.13717484674792008,1.97441034607837e-06,-0.40797075792178855,-0.7993011228953302,-0.4079752543411375,0.3913303649735416,4.496419348964942e-06,0.4146762509845972,4.910812883469255e-06
7.4,-0.10736488458411494,-0.2647774434927592,-0.1073631303359124,0.15741255890864428,1.7542482025484363e-06,-0.38055672803236645,-0.738352622967825,-0.38056153604529386,0.35779589493545855,4.808012927404182e-06,0.3908920773497886,5.118044066460365e-06
7.45,-0.12563950292614778,-0.3016950746411505,-0.1256379848110449,0.1760555717150027,1.5181151028775819e-06,-0.3499209069922604,-0.6706300818099167,-0.3499259769100723,0.32070917481765626,5.069917811906244e-06,0.36585507942916207,5.292328418103813e-06
7.5,-0.14230938140166083,-0.3352265787316463,-0.14230811292353288,0.19291719732998547,1.2684781279526103e-06,-0.31643015281451253,-0.5968784652454883,-0.31643543265308477,0.28044831243097573,5.2798385722363506e-06,0.34039433157888915,5.430076621003514e-06
7.550000000000001,-0.1572413906231526,-0.3650705019939207,-0.15724038269911647,0.20782911137076812,1.0079240361227093e-06,-0.28047230142190155,-0.5178955801942492,-0.28047773744181803,0.23742327877234765,5.436019916482682e-06,0.31553566016565393,5.528672842101463e-06
7.6000000000000005,-0.17032222906653194,-0.39096528100363315,-0.17032148993443522,0.2206430519371012,7.391320967220505e-07,-0.24245191462236912,-0.43452356819158006,-0.24245745188311785,0.19207165356921094,5.537260748728068e-06,0.29253183839187374,5.586373855714389e-06
7.65,-0.18145915127888268,-0.41269145941321217,-0.18145868643270333,0.2312323081343295,4.6484617935438344e-07,-0.2027859468207604,-0.3476400406270218,-0.20279152974320652,0.1448540938062614,5.582922446123462e-06,0.2728572682146523,5.602241070311911e-06
7.7,-0.190580478317547,-0.43007346144456327,-0.19058029047115851,0.23949298312701628,1.8784638847191282e-07,-0.16189937494270804,-0.25814894793183896,-0.16190494787401166,0.09624957298913092,5.5729313036267936e-06,0.25811018822911147,5.576096267157281e-06
7.75,-0.19763588968316398,-0.4429809088411552,-0.1976359787626214,0.24534501915799123,8.9079457421537e-08,-0.12022083552970857,-0.16697127668428952,-0.12022634330488496,0.04675044115458095,5.507775176397112e-06,0.2497594486176309,5.5084954881955515e-06
7.800000000000001,-0.20259649818544936,-0.45132947267536966,-0.20259686134965654,0.2487329744899203,3.6316420717885656e-07,-0.07817831202306322,-0.07503566938237267,-0.07818370051746185,0.0031426426406905433,5.3884943986282074e-06,0.24875282672036197,5.40071848233394e-06
7.8500000000000005,-0.20545471129933163,-0.4550812561444883,-0.20545534298866036,0.24962654484515667,6.316893287339198e-07,-0.03619491390606048,0.016730938540348725,-0.03620013057317532,0.052925852446409204,5.216667114837925e-06,0.2551755430062021,5.254773752985732e-06
7.9,-0.2062238846107435,-0.45424470921747084,-0.20622477662288827,0.24802082460672734,8.920121447597573e-07,0.00531521236004575,0.10741257099843941,0.00531021797081449,0.10209735863839367,4.994389231259555e-06,0.2682129752259159,5.073421868888917e-06
7.95,-0.204937774897225,-0.44887408066754886,-0.20493891648930543,0.24393630577032385,1.1415920804225266e-06,0.045950802765219095,0.19611326142196478,0.04594607851599592,0.15016245865674568,4.724249223174437e-06,0.2864501444627176,4.860222546421893e-06
8.0,-0.20164980222119133,-0.4390684175964506,-0.20165118023684986,0.23741861537525927,1.3780156585263548e-06,0.0853271901313683,0.28196581232703527,0.08532278083325712,0.19663862219566697,4.4092981111854e-06,0.30827641276250045,4.619614376595406e-06
8.05,-0.19643213211734606,-0.42497012698009884,-0.19643373113734386,0.22853799486275278,1.5990199977999886e-06,0.12307978076064927,0.3641401795997847,0.12307572774569764,0.2410603988391354,4.053014951627132e-06,0.33217424792474604,4.3570397234220115e-06
8.1,-0.18937459051599975,-0.4067631180001096,-0.1893763930305829,0.21738852748410986,1.8025145831490619e-06,0.15886726366630582,0.44185140140380874,0.1588636043980755,0.2829841377375029,3.6592682303160373e-06,0.3568442154396616,4.079130152846965e-06
8.15,-0.18058342544837214,-0.38467054792991917,-0.18058541204947332,0.20408712248154703,1.986601101178209e-06,0.19237452593423437,0.5143669969757545,0.1923712936606336,0.3219924710415201,3.232273600772828e-06,0.38122264488120605,3.7939658097372752e-06
8.200000000000001,-0.17017993081752578,-0.35895219808113144,-0.17018208040867747,0.18877226726360566,2.14959115169e-06,0.223315251194294,0.5810137666222233,0.22331247464587367,0.3576985154279293,2.776548420319047e-06,0.40445419620420153,3.5114047402428755e-06
8.25,-0.15829894858044544,-0.32990150975002025,-0.15830123860211598,0.1716025611695748,2.290021670542375e-06,0.2514341817710529,0.6411839309060051,0.2514318849074731,0.3897497491349522,2.2968635798314985e-06,0.42585479444373503,3.2434212732714903e-06
8.3,-0.1450872665659134,-0.29784231320472,-0.14508967323384656,0.1527550466388066,2.4066679331635754e-06,0.27650902879544975,0.6943405542378891,0.27650723060228466,0.41783152544243934,1.7981931650923322e-06,0.444878958737295,3.0042551821545746e-06
8.35,-0.1307019298441984,-0.26312528549282554,-0.13070442839820814,0.13242335564862714,2.4985540097444137e-06,0.2983520183525485,0.7400222057940753,0.29835073269010715,0.4416701874415268,1.2856624413415396e-06,0.46109489218150773,2.8099288340963684e-06
8.4,-0.11530848406495611,-0.22612417520312178,-0.11531104902556717,0.11081569113816567,2.564960611059486e-06,0.3168110655772757,0.7778468187767589,0.31681030108251024,0.4610357531994832,7.644947654372736e-07,0.47416672503523916,2.6764669216464533e-06
8.450000000000001,-0.09907916948811986,-0.18723183426428383,-0.09908177491835941,0.08815266477616397,2.605430239555062e-06,0.33177057245056396,0.807514717441848,0.3317703324926416,0.47574414499128403,2.3995792236553015e-07,0.4838423129498149,2.6164568671571735e-06
8.5,-0.08219108454949597,-0.14685609839219144,-0.08219370431914001,0.06466501384269546,2.6197696440383167e-06,0.3431518488550502,0.8288107899458678,0.343152131544561,0.4856589410908176,2.82689510799905e-07,0.4899450694483314,2.6349774851677457e-06
8.55,-0.06482433773110965,-0.10541555889489804,-0.06482694578066593,0.04059122116378838,2.6080495562769146e-06,0.3509131601849959,0.8416057938253887,0.350913958436255,0.4906926336403928,7.982512590931634e-07,0.4923686707585205,2.7274764088145714e-06
8.6,-0.04716020625033919,-0.0633352692036286,-0.04716277685208597,0.01617506295328941,2.5706017467777564e-06,0.35504940843419525,0.8458567897278605,0.3550507100795393,0.49080738129366525,1.3016453440650722e-06,0.4910738418953795,2.8813666795920184e-06
8.65,-0.02937931964783236,-0.02104242971723557,-0.029381827661283954,0.00833688993059679,2.5080134515922947e-06,0.35559145717429375,0.841606707774029,0.35559324512875834,0.48601525059973527,1.7879544645937884e-06,0.48608674899573057,3.0800832197894844e-06
8.700000000000001,-0.01165988574987906,0.021037905671465885,-0.01166230686913013,0.03269779142134495,2.421119251069803e-06,0.3526051141525603,0.8289830595619956,0.3526073666268203,0.4763779454094353,2.2524742600005254e-06,0.47749878788992617,3.306880511882115e-06
8.75,0.005824024284309163,0.06248705864956567,0.005821713293805944,0.05666303436525651,2.310990503218667e-06,0.3461897883532636,0.8081958172364625,0.34619247911224693,0.4620060288831989,2.6907589833480294e-06,0.46546779715454156,3.5469509458737923e-06
8.8,0.02290411603536017,0.1028968495113888,0.02290193711288507,0.07999273347602864,2.178922475098294e-06,0.33647684125361327,0.7795344891618201,0.3364799399177555,0.44305764790820684,3.0986641422203753e-06,0.4502209643929518,3.788063175129318e-06
8.85,0.03941942227495871,0.1418735739694798,0.039417395855659274,0.1024541516945211,2.026419299437643e-06,0.3236276546396856,0.743364429476306,0.3236311270253794,0.41973677483662036,3.4723856937590725e-06,0.43205996499292976,4.020427537384056e-06
8.9,0.05521775023247233,0.1790417954432951,0.05521589505550757,0.12382404521082277,1.8551769647573435e-06,0.3078314397087772,0.7001224260928839,0.3078352482042157,0.3922909863841067,3.8084954385175784e-06,0.411369192053303,4.236309605750679e-06
8.950000000000001,0.07015701340317763,0.2140479167479393,0.07015534633868381,0.14389090334476168,1.667064493823811e-06,0.2893028142543479,0.6503116184823672,0.28930691822661564,0.3610088042280193,4.103972267743838e-06,0.3886282912958292,4.4296379537134345e-06
9.0,0.08410643700954945,0.24656349767205765,0.08410497290599626,0.1624570606625082,1.464103553186491e-06,0.2682791764932978,0.594495802763132,0.2682835327223036,0.32621662626983416,4.356229005797463e-06,0.3644304924316495,4.595686060361876e-06
9.05,0.09694762769250115,0.27628828781021425,0.0969463792458094,0.1793406601177131,1.248446691748395e-06,0.2450179055415387,0.5332931871734578,0.24502246867613636,0.28827528163191907,4.563134597651564e-06,0.33950804168888155,4.730836765142316e-06
9.1,0.1085754995391863,0.30295294716888715,0.10857447718472961,0.19437744762970086,1.0223544566895226e-06,0.2197934196645037,0.46736966586794576,0.2197981426959728,0.24757624620344207,4.723031469117123e-06,0.31476434015184196,4.832415016674745e-06
9.15,0.11889905013143126,0.32632143046228446,0.1188982619598057,0.2074223803308532,7.881716255625504e-07,0.1928941242198514,0.39743168311680943,0.19289895896777684,0.20453755889695804,4.834747925452909e-06,0.29130680881442456,4.89857142583561e-06
9.200000000000001,0.12784198190759785,0.3461930146181249,0.12784143360479053,0.21835103271052705,5.483028073238749e-07,0.16461928166882359,0.3242187633620163,0.16462417927433434,0.15959948169319274,4.897605510756353e-06,0.27046102869450417,4.9282020765701396e-06
9.25,0.1353431657541022,0.3624039527862257,0.1353428605664385,0.2270607870321235,3.051876637238937e-07,0.1352758361625556,0.248495785171151,0.13528074758385053,0.11321994900859542,4.911421294939711e-06,0.253722994348475,4.920894090150337e-06
9.3,0.14135694536461962,0.3748287420447833,0.1413568840886052,0.23347179668016366,6.127601442917907e-08,0.10517522501530549,0.17104507891048282,0.10518010152044123,0.06586985389517733,4.876505135739673e-06,0.24258589715240186,4.876890104240583e-06
9.35,0.1458532825091258,0.3833809959903074,0.14585346350605793,0.2375277134811816,1.8099693213646795e-07,0.07463020886653302,0.0926584289233165,0.07463500251848304,0.01802822005678348,4.79365195002468e-06,0.23821089687504665,4.797067740549244e-06
9.4,0.14881774492592476,0.38801391743647323,0.1488181641608807,0.23919617251054848,4.192349559450914e-07,0.043951751519059806,0.014129061146788677,0.04395641564824014,0.02982269037227113,4.664129180334542e-06,0.24104813171799613,4.682932730579679e-06
9.450000000000001,0.15025134007269922,0.38872037049381264,0.15025199117728044,0.23846903042111342,6.511045812229721e-07,0.013445979335661004,-0.06375630356344175,0.013450468995227127,0.07720228289910276,4.489659566122087e-06,0.25065448520786343,4.536626521476185e-06
9.5,0.15017019943339543,0.38553255531564057,0.15017107379135847,0.23536235588224513,8.743579630321463e-07,-0.016588751302421847,-0.14022525159093546,-0.016584478902920023,0.12363650028851361,4.272399501823593e-06,0.2658597802790641,4.360951656542435e-06
9.55,0.14860511946309324,0.3785212927360938,0.14860620631778315,0.22991617327300057,1.0868546899134301e-06,-0.045864651604852646,-0.2145272576222449,-0.04586063669165189,0.16866260601739225,4.0149132007546995e-06,0.28514649112531354,4.159420768157648e-06
9.600000000000001,0.14560096655078972,0.3677949298549816,0.14560225313307537,0.22219396330419186,1.2865822856533704e-06,-0.07410713804620137,-0.28594097101701876,-0.07410341790320824,0.2118338329708174,3.720142993129949e-06,0.306991417013461,3.936338129161531e-06
9.65,0.14121595457907507,0.3534978813041306,0.14121742625429246,0.21228192672505555,1.4716752173848935e-06,-0.10105728717852572,-0.3537811375676747,-0.10105389580244002,0.252723850389149,3.39137608569573e-06,0.33004993708470665,3.6969257093014142e-06
9.700000000000001,0.13552080475013045,0.3358088244257469,0.135522445182363,0.20028801967561644,1.6404322325525023e-06,-0.1264740869194219,-0.41740509107714735,-0.12647105471125014,0.29093100415772544,3.032208171771522e-06,0.35320835211784357,3.4475069697616544e-06
9.75,0.12859779832068383,0.3149385698718895,0.12859958965254667,0.18634077155120568,1.791331862843748e-06,-0.15013646607490366,-0.47621875414075376,-0.15013381957063035,0.3260822880658501,2.6465042733125888e-06,0.37556962301623736,3.195755734016767e-06
9.8,0.12053973373720533,0.2911276321648518,0.12054165678316443,0.1705878984276465,1.923045959098535e-06,-0.17184508641148474,-0.5296820930323166,-0.1718428480542295,0.35783700662083184,2.238357255240908e-06,0.396418408247294,2.9509911831272583e-06
9.850000000000001,0.11144880038079784,0.264643527513236,0.11145083483193592,0.15319472713243815,2.0344511380832042e-06,-0.19142388425137905,-0.5773139776046406,-0.19142207220692745,0.38589009335326163,1.812044451598993e-06,0.4151864503682305,2.7244259079334017e-06
9.9,0.10143538171440622,0.23577782863300395,0.10143750635245131,0.13434244691859773,2.1246380450951063e-06,-0.20872135130048877,-0.6186964035551951,-0.20871997931762928,0.4099750522547063,1.3719828594882522e-06,0.4314248909315797,2.529115218687183e-06
9.950000000000001,0.09061680107003159,0.2048430084552442,0.0906189939883992,0.11422620738521261,2.192918367616148e-06,-0.22361154720224893,-0.653478041210692,-0.22361062451886485,0.429866494008443,9.226833840858539e-07,0.4447840252580126,2.3791249639933573e-06
10.0,0.07911602361896251,0.1721691063947096,0.07911826244850045,0.09305308277574707,2.238829537939968e-06,-0.23599483911288188,-0.681377082077527,-0.23599437040830007,0.4453822429646451,4.6870458181302865e-07,0.4549991412764295,2.2873656649003493e-06
